artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
Yoga Tranquility 365,33wGUWeg99WihXg04g7v7A,Eternal Peace,0.957,0.134,160620,0.0182,0.943,5,0.113,-31.4,1,0.0381,143.467,4,0.0383,0
Gregor Boom,02hyyG116hNbmUZeZa8eUH,Portrayal - Original mix,0.00014,0.8140000000000001,124016,0.493,0.926,7,0.0507,-10.695,1,0.0591,120.024,4,0.603,0
First to Eleven,0W4QvpwnAlwllua3OrEN2u,Heathens,0.0303,0.726,208000,0.687,0.000259,4,0.102,-4.901,0,0.0245,90.00299999999999,4,0.28,0
Kurt Vile,5jwSTYsp0KVYYYk97IcPg6,Bassackwards,0.7809999999999999,0.629,586133,0.5760000000000001,0.71,7,0.17800000000000002,-8.879,1,0.0273,95.019,4,0.399,55
MCCHRICHRI,3V4F2UP6bM5stxDojUpGgM,One chance to live,0.926,0.361,34857,0.126,0.726,1,0.158,-35.091,1,0.0496,77.49,4,0.972,4
Marshmello,18YRKiIZO4qDEc5Ik0Cry6,FRIENDS - R3hab Remix,0.028,0.545,157143,0.8140000000000001,0.0,9,0.0969,-4.398,0,0.0409,104.93,4,0.696,61
Modest Mussorgsky,0HWShgzuGbV2ZYWvaGqGPw,"Pictures at an Exhibition: IV. No 2, Il vecchio castello [Orch. Ravel]",0.982,0.0815,277133,0.00237,0.608,8,0.0973,-38.566,1,0.0482,83.926,4,0.0362,19
Looped White Noise Focus,5o7tJASCZ894WDhJpwzsBB,Looped Noise Focus (Study and Work Noise),0.957,0.0731,132063,0.909,0.535,10,0.445,-14.718,0,0.056,173.928,3,1e-05,8
Schroeder-Headz,54JMWFCwVyEoO3Lm5ZPrrq,n°33,0.368,0.556,187907,0.809,0.7959999999999999,7,0.103,-8.936,1,0.0546,167.981,4,0.72,20
Shy Glizzy,3wB8oa6oWAPpQprCPWQGNr,The Carter (feat. Ybs Skola),0.0515,0.926,190155,0.65,0.0,1,0.139,-4.877,1,0.16699999999999998,145.017,4,0.769,42
Susto,3gc82BehWp3JKBRM1MRPgD,Drug Money - Stories,0.684,0.457,165280,0.378,0.0,2,0.113,-10.222,1,0.0297,91.219,4,0.332,17
Wolfgang Amadeus Mozart,2o5HxyRmqb794ENgIIGTRT,"12 Duos for 2 French Horns, K. 487: No. 6, Allegro - Arr. for Horn and Chamber Orchestra",0.996,0.68,102209,0.0142,0.948,3,0.132,-30.738000000000003,1,0.0609,120.765,4,0.813,9
Joe Purdy,4Xn6RkREeCRxw0bCMHnH3H,Hello Stranger,0.501,0.645,93394,0.376,0.13,2,0.121,-12.529000000000002,1,0.031,113.385,4,0.899,13
Junkee,5b0i0D7CVEJc8T9zTQz20k,Hunna,0.142,0.759,144405,0.831,0.879,0,0.146,-8.337,1,0.0332,122.951,4,0.564,0
Mar'laina,6SlnXAAe2voYqrh1y5m1KX,To the Sky,0.476,0.428,270237,0.287,0.000455,11,0.126,-14.434,0,0.14,86.42200000000003,3,0.393,2
Alan Silvestri,3hAqFk5NPOMnbYqqXPj73t,Last Chance,0.745,0.344,200453,0.309,0.769,8,0.17600000000000002,-18.566,1,0.0516,90.759,4,0.0319,8
UNSECRET,5EaeOIIFqtMoGIDhSNk98o,Running For Your Life,0.0333,0.299,226347,0.6709999999999999,0.0609,0,0.0805,-6.726,0,0.0512,159.859,4,0.16699999999999998,25
Armin van Buuren,5aSUl1Oh36vWfVE86UWUCl,A State Of Trance (ASOT 891) - Outro,0.0424,0.415,40510,0.877,1.14e-06,8,0.206,-7.974,1,0.308,134.97299999999998,5,0.126,9
Wild-Eyed Abandon,7DMiJy8IOfXHlK7XDnjbU0,High Anxiety,0.7909999999999999,0.502,60017,0.653,0.945,5,0.145,-14.681,0,0.0342,93.947,4,0.487,2
Image Sounds,2R8Vf9N6A5XYql6bYAEcok,Summer Feeling,0.993,0.584,145952,0.295,0.925,11,0.139,-14.486,1,0.0537,121.003,4,0.35700000000000004,0
Johann Sebastian Bach,6zwGtGqheA0tD0sdJRTDrm,"The Well-Tempered Clavier, Book 1, Prelude & Fugue in E Major, BWV 854: I. Prelude",0.8540000000000001,0.338,99653,0.326,0.004,5,0.264,-19.634,0,0.0304,95.476,1,0.926,4
Rhye,6f9CJaP92xowfksCnCg4u6,Song For You - Jacques Greene Remix,0.414,0.6890000000000001,348200,0.7240000000000001,0.794,2,0.0742,-9.246,1,0.0404,117.999,3,0.4320000000000001,39
SkysDarkerThanNight,16TylDHNmGrhczqGPuf6s7,Life Time,0.00014099999999999998,0.579,99866,0.399,0.7929999999999999,7,0.266,-16.28,1,0.281,127.315,1,0.7809999999999999,0
Johann Sebastian Bach,0mjAjJOqktYnr2iBHZrvqP,"The Well-Tempered Clavier, Book 1: Prelude No. 19 in A Major, BWV 864/1",0.946,0.28800000000000003,93551,0.371,0.0221,8,0.0647,-20.844,1,0.039,133.369,4,0.952,23
Davey Asprey,4lkP1kZb9oEsvVHonIdrbg,The Dawning,0.00331,0.516,150891,0.956,0.708,5,0.142,-4.517,0,0.151,133.999,4,0.302,28
Broods,4NkLu2J8hJcWAP9qnIGbmn,Hospitalized,0.00116,0.612,176673,0.907,4.91e-05,2,0.086,-5.8020000000000005,1,0.056,104.976,4,0.494,54
J3 EDC,2ZU2Rjld8RgYEqFFJDgRFJ,Mindwar,0.00125,0.8029999999999999,191504,0.807,0.911,7,0.112,-7.0360000000000005,1,0.0847,120.024,4,0.61,0
Casey Abrams,6BKK3OC9L6UhEJaAqt8zBB,Lost and Looking,0.902,0.507,329131,0.0759,0.0154,9,0.151,-18.366,0,0.0389,96.546,4,0.139,12
Andrew Horowitz,1MrDDdP8MsutWsZXaUzs2d,Etude in 2nds,0.973,0.6409999999999999,79869,0.109,0.883,3,0.104,-15.873,1,0.414,76.226,4,0.452,4
Chaka Khan,4lycyDAaLfWw4dXj6UIZ39,Hello Happiness,0.133,0.679,236341,0.764,2.44e-05,4,0.11,-4.557,1,0.0551,109.72,4,0.562,60
Sebastian Yatra,2alIsNw1mqEShbWyO1HXZZ,Por Perro,0.429,0.684,245440,0.762,0.0,0,0.0852,-5.18,1,0.0501,172.009,4,0.892,74
YMR NIG,5Sl7WhNx82Av32LGjn1FYI,Chopper,0.292,0.5710000000000001,202841,0.951,0.0,2,0.307,-3.096,1,0.0544,100.073,4,0.762,0
KB Flow,0Jor2wLNa8IeIRFxTSLFZJ,Sakudelo,0.0392,0.8420000000000001,178691,0.762,0.42,6,0.0779,-6.042000000000002,0,0.106,136.972,4,0.931,1
Михаил Шуфутинский,2fLLFjcfIko0aDnQBgBsQq,Брато,0.389,0.68,196963,0.941,0.0,0,0.362,-3.3160000000000003,0,0.0421,109.033,4,0.882,7
Daisy the Great,4Fd1ZbX5hG3G47qhtwlPk8,Lost at Sea,0.458,0.669,167500,0.759,0.0,0,0.21600000000000005,-4.388,1,0.128,152.859,4,0.585,20
Kuartz,1xcjadaUxdoXPYZcmKL4WD,Calculated,0.181,0.615,164000,0.625,0.375,9,0.353,-10.751,0,0.16699999999999998,85.029,4,0.632,0
Moneybagg Yo,4U1A4Bcaw9W3HsOZ4RDo6w,Midnight Patek,0.0264,0.888,187207,0.6579999999999999,0.0,6,0.145,-6.037000000000001,0,0.278,145.033,4,0.626,53
Malio,3cYREBwYEL8X77ZmeGA6Pu,Whats on Your Mind,0.108,0.512,237897,0.5529999999999999,0.0,5,0.0818,-11.407,0,0.127,113.989,4,0.342,6
MBNel,7nSa9QucfTACl9AMhiv6yL,Love My Gang,0.35,0.764,227860,0.463,0.0,9,0.0894,-6.159,0,0.109,90.495,4,0.392,9
Natalia Lafourcade,74dEpDBV7Lb5OJlhRPmRKw,Luz de Luna,0.913,0.687,198653,0.361,1.12e-06,0,0.105,-9.642,0,0.0445,141.12,4,0.701,49
Mr. Freezestyle,4nIfvoKemnOJGDYnlja4fG,The Neon Intro,0.0126,0.449,69232,0.802,9.38e-06,9,0.16,-6.046,0,0.236,95.797,4,0.255,0
Fast & Low Music,4Wc3wRJ1jdlnIkSSdRgOz3,Bob & Weave,0.6829999999999999,0.807,278800,0.602,0.0,2,0.104,-9.012,1,0.141,150.028,4,0.664,0
Le$,18mHHNd87fznUGLhJbkwYt,Bottom Line,0.638,0.711,135314,0.508,0.0,11,0.108,-9.169,0,0.263,120.014,4,0.193,13
Kolby Cooper,610z3fv4hqlH5eff9yBJTN,It Ain't Me,0.00124,0.363,268565,0.74,5.770000000000001e-05,6,0.315,-5.015,1,0.0332,149.74,3,0.223,54
VAV,5aibUXUPitJo8oSjSiokwS,Senorita,0.0061,0.7340000000000001,211838,0.7,0.0,2,0.0498,-9.828,1,0.0691,97.992,4,0.674,57
Van William,0j1bpDEg44YsqDtvqBBJul,Revolution (feat. First Aid Kit),0.339,0.448,236907,0.6579999999999999,2.43e-06,11,0.189,-6.577000000000001,1,0.0396,159.98,4,0.562,55
Cheeko,4PB4Fkz5cMUfNiIO48WA2g,Big Boï Love,0.374,0.461,276471,0.438,0.00488,6,0.26,-4.864,0,0.133,77.307,4,0.274,21
Franz Schubert,74rzjv19Eoy6ybNaEBw5lz,"Winterreise, D. 911 ""Winter Journey"": XVI. Letzte Hoffnung ""Last Hope """,0.988,0.465,126453,0.0303,2.36e-05,2,0.081,-22.624,1,0.046,88.2,4,0.101,2
Charlie Puth,6pQadiopoIsS4x78tjSkJt,LA Girls,0.359,0.8690000000000001,197107,0.642,1.42e-06,8,0.0694,-5.03,0,0.0367,99.992,4,0.917,64
Ugly Valley Boys,65k1xHbeB8W4zLgNv5OUt0,Night,0.339,0.4920000000000001,174293,0.578,0.319,5,0.165,-10.387,1,0.0303,132.759,4,0.626,19
Jack wins,0fusqEZznLhqoNNdHllbgg,Freewheelin',0.0696,0.598,211975,0.8220000000000001,0.0,1,0.3720000000000001,-4.791,1,0.0451,125.056,4,0.268,66
Raymix,6vwanv3HZSzx1B3H0eo7Dm,Dime Amor - Electro Remix,0.0385,0.618,194240,0.88,1.55e-05,5,0.153,-5.417000000000002,0,0.0356,93.01,4,0.244,36
We Set Signals,3R1niN3v3kTjJPu1gp4DOV,There's Nothing Holdin' Me Back,1.93e-05,0.557,188308,0.911,0.0112,11,0.0865,-5.229,0,0.0505,130.02,4,0.841,31
Thunderstorm Sound Bank,08UdNI8BHwccufEnYnB4Ag,Smooth Twilight Thunderstorms Sounds,0.55,0.159,63739,0.7040000000000001,0.966,2,0.224,-28.446,0,0.0576,72.936,4,0.00525,35
"Tyler, The Creator",2J1ix1qlk9WjgQzV5gSpO7,BLOW MY LOAD - Instrumental,0.000154,0.395,176440,0.628,0.0829,1,0.29600000000000004,-7.22,1,0.047,74.11399999999998,4,0.213,33
jhfly,3z5SbHPfnH67GoEKTwpWGq,after u,0.19,0.541,100120,0.15,0.87,2,0.108,-14.59,0,0.29600000000000004,132.32299999999998,5,0.43,47
Klahr,5lB0D4GMUwAVA6puyfpTks,Live It Out,0.1,0.6809999999999999,208598,0.789,0.301,11,0.0688,-5.591,0,0.0457,107.006,4,0.457,31
Coheed and Cambria,5ovhVLRNsCCGRA6XXqYnh0,Queen Of The Dark,0.00798,0.512,351467,0.8740000000000001,0.000106,10,0.246,-6.182,0,0.0558,126.029,4,0.129,46
Robin Whispers,1ToucrL8hANaC9EI8Wy5no,Drunk in Stockholm,0.0823,0.745,194038,0.8490000000000001,0.00273,4,0.34,-4.629,0,0.0383,119.998,4,0.496,0
Olatunji,5tfxRNaUjueZ7BPTCLE7af,Mating Call,0.238,0.7959999999999999,201600,0.768,0.00448,10,0.0632,-2.687,0,0.115,99.981,4,0.947,44
Crowder,7IrBfuzxUBEe41yNL0i4wz,La Luz,0.4,0.6679999999999999,259360,0.948,6.62e-06,0,0.387,-4.113,1,0.0575,97.015,4,0.8859999999999999,40
Tangible Cameras,2uhVDb4otPoQbcyKTy8iUL,Swishface,0.862,0.838,69639,0.365,0.952,8,0.115,-15.012,1,0.0616,113.128,4,0.887,0
Nardy,1v6OEnIvPlWpimZV8VlQCM,Outta Control,0.39,0.611,182101,0.389,2.1e-06,9,0.29100000000000004,-13.481,1,0.123,87.069,4,0.0542,0
Cassady Locke,5DJuUVX0fj0G2DGjJ0thHe,Mafele - Original [Mixed],0.0195,0.779,411063,0.5579999999999999,0.191,0,0.0739,-12.43,1,0.0543,122.639,4,0.792,36
Dastic,5wte9oya1iq5LLARpLB9oo,Queen Of A Lonely Heart (feat. Lourdiz) - Acoustic Version,0.159,0.473,192969,0.537,0.0,11,0.189,-5.956,1,0.0352,99.635,4,0.215,41
Kasher Quon,1pYNHlMYDlPH3kZ2abDuL9,Under Rated,0.261,0.518,152477,0.602,4.2e-05,9,0.111,-11.01,1,0.333,137.284,5,0.25,26
Rumahoy,7az3Ppan8vM1hKb9Z0n5XJ,Pirateship,0.00157,0.588,232907,0.925,0.0006190000000000001,0,0.36,-4.7189999999999985,1,0.0397,134.991,4,0.34,21
Rob Miller,4Wsi3hRmdvVvJkaI85r02p,Want You,0.0594,0.617,208128,0.605,0.17600000000000002,9,0.336,-8.845,0,0.168,95.843,4,0.0393,0
J. Roosevelt,6KykddnA5NxNkaip0LEpgG,Sandalwood,0.7609999999999999,0.62,168608,0.349,0.92,10,0.127,-11.26,0,0.107,78.904,4,0.378,63
Death Come Cover Me,6WZV4fIFDJM2RPiEvFzbDd,Stargazing,0.00948,0.625,183529,0.7829999999999999,0.0,0,0.369,-6.2970000000000015,1,0.0519,101.99,4,0.366,0
Antonio Aguilar,7eMKt99iOqTAJlg9QfoeYz,Cuatro copas,0.922,0.627,161253,0.0467,1.18e-06,2,0.168,-12.319,1,0.0716,80.809,4,0.58,18
Johann Sebastian Bach,1mcu9wNf7aZGeo5zlpLxWY,"Ach, was soll ich Sünder Machen, BWV 770: Partita III",0.688,0.333,62720,0.0848,0.157,8,0.53,-25.904,1,0.0346,57.926,3,0.223,0
Yeshintae,3KHXvqPe4HzqnxDvTgzppk,Raining Outside,0.627,0.6579999999999999,113349,0.574,0.0,0,0.13,-6.778,1,0.0718,92.029,4,0.5329999999999999,13
Max Planter,7x7mV7WkFGFw7aHBIFGXo8,Riser Drummer,0.431,0.636,165251,0.458,0.733,0,0.034,-16.117,1,0.0313,134.981,4,0.698,0
Knowmadic,5n16dEoZ1OwdpqOIK13m1X,Faces,0.968,0.615,133165,0.424,0.809,11,0.106,-12.324000000000002,0,0.114,159.033,4,0.17800000000000002,71
Chris Smither,4anvxAS6anXo1puVBvoLlJ,The Blame's on Me,0.0295,0.556,173640,0.898,0.0,4,0.123,-3.789,1,0.0569,141.231,4,0.928,22
King Lil G,5qm9mXJ81NmSdaktyTxB47,"$werve (feat. Hi Tone, Fresh & K.O.)",0.486,0.603,195373,0.515,0.0,3,0.0648,-10.768,0,0.322,82.141,4,0.4270000000000001,0
Jorge Medina,0skFLH6DHqdcmbAjl0LoE0,Al Cien Y Pasadito,0.391,0.662,157507,0.863,0.0,10,0.0667,-2.803,1,0.0704,119.882,3,0.962,45
Leonard Bernstein,7lOJJ8IZ37Sov4gQ1cgjZQ,Bridal Suite for Piano Four Hands: Interlude (Beginning Part II) - Wedding dance,0.989,0.521,102295,0.0382,0.863,5,0.1,-26.429,1,0.0477,142.005,4,0.0421,1
The Happy Fits,0NXFBUSy3K2aiIA2BTX5cI,Achey Bones,0.0117,0.7070000000000001,201907,0.6609999999999999,0.0,0,0.201,-4.515,0,0.0335,131.952,4,0.7829999999999999,30
Gardiner Sisters,7uEputsncGMx9GisYEpHEh,Landslide,0.812,0.424,161407,0.277,0.000134,1,0.0852,-12.123,1,0.0307,139.797,3,0.208,31
Cavern of Anti-Matter,3cqUFrqL91jA2YIeWKqpcl,Make Out Fade Out,2.59e-05,0.531,191077,0.928,0.848,11,0.34600000000000003,-8.033999999999999,1,0.0329,168.274,4,0.629,18
Ludwig van Beethoven,2SdGZD2jpdaYcJHRsneBjK,"Duo for Clarinet & Bassoon in F Major, WoO 27 No. 2 (Arr. K. Seo for Flute & Bassoon): III. Rondo. Allegretto moderato",0.995,0.593,187560,0.0581,0.933,5,0.17800000000000002,-24.487,1,0.0583,116.998,4,0.8340000000000001,3
The Deli,3zWuAbaPtqiU7a6XB1qWAh,Welcome to the Zodiac,0.0284,0.649,64000,0.895,0.967,3,0.112,-8.275,0,0.0796,160.96200000000005,4,0.253,20
Goldenscan,3v5Sg0IGVzi8vtEtU8yz0p,Halcyon (ASOT 891) - Adam Ellis Remix,0.000519,0.448,223670,0.986,0.96,7,0.409,-7.797999999999999,1,0.133,137.999,4,0.0635,15
Shun Yu,2TFI20SiiJtTGbhVjF2IqA,"Variations on the name ""Abegg"", Op. 1 (Robert Schumann)",0.985,0.31,547600,0.0762,0.916,5,0.0663,-28.809,1,0.0565,65.21300000000001,4,0.0755,19
Static Wave,26WbTGtz9OBSdBHSArTgKQ,Backbone,0.402,0.7859999999999999,173841,0.337,0.0173,7,0.12,-10.898,1,0.0411,96.598,4,0.9,0
H.H,5ib8jZhEyy2OnAHFRb8zN5,Para knas,0.00194,0.669,49098,0.385,0.914,2,0.14800000000000002,-16.974,1,0.132,119.858,4,0.0499,42
Jimmie Allen,3qaQtrqdHQehQWxLb0Zpic,Hell Yeah (20 Years of Hits Version),0.0157,0.516,270725,0.7240000000000001,0.0,0,0.124,-4.746,1,0.0426,175.96200000000005,4,0.6859999999999999,12
Xhino Slim,5G2ICg7okpATcR5JUB9gjS,Fly high,0.052000000000000005,0.816,108069,0.131,0.106,7,0.0633,-16.622,0,0.118,119.99,4,0.914,0
Shuwid,3UqCOUgyqfJtiP2NHRqxWP,On My Mind - Original Mix,0.615,0.236,130434,0.621,0.16699999999999998,0,0.111,-10.992,0,0.0613,155.035,4,0.0399,5
Grupo Miramar,5EFw2MVleUknhnPzfrCrTq,Flor Sin Retoño,0.235,0.555,195892,0.833,0.0,4,0.13,-3.744,0,0.0291,117.556,4,0.516,25
Johann Sebastian Bach,1O0Pi3zCGbixIgSrbwh5tM,"St. Matthew Passion, BWV 244, Pt. 2: No. 48, Er hat uns allen wohlgetan",0.954,0.35700000000000004,69893,0.0333,0.0014,11,0.107,-24.373,1,0.0465,80.123,4,0.0611,17
Toneshifterz,7MHb2ghlxhrnTBeDWbBIy7,Become One,0.0205,0.53,256000,0.887,0.00615,9,0.0924,-5.235,0,0.0355,150.012,4,0.251,30
No Fun At All,7GNhGSxJaNP71VtyjmctoI,Spirit,2.68e-06,0.262,175320,0.966,0.632,1,0.267,-4.455,1,0.0599,158.03799999999995,4,0.6559999999999999,16
Years & Years,02eXG4YFMvNWOhQrQPOstN,Lucky Escape,0.5589999999999999,0.628,226720,0.436,0.0,9,0.0899,-5.7120000000000015,1,0.0307,129.718,4,0.504,12
Gordon Pine,3Hi05O96B8F4q8KZEQIbXd,For the Longest Yard,0.408,0.706,129202,0.217,0.7959999999999999,5,0.109,-23.3,1,0.0349,105.98,4,0.696,1
Palisades,2kbDb5qAmbJuSJDkRotXXF,Fragile Bones,0.00178,0.378,201297,0.938,0.0,9,0.124,-5.692,0,0.156,150.164,4,0.202,48
Ariel Tsai,0xKHpDvyc891EwGahCPUkR,為了等候你,0.446,0.535,239000,0.667,3.59e-06,3,0.101,-7.1320000000000014,1,0.0296,155.958,4,0.7929999999999999,35
Dr. Ozi,4JcVsSV6H8eEGgaprkAoUO,BLT Ft. MagMag,0.153,0.682,179200,0.966,0.000154,11,0.0883,-0.433,1,0.345,150.004,4,0.294,0
letherette,0VkbJr0F99eYsWgLQT3bKw,Make Us See,0.408,0.612,104681,0.557,0.563,9,0.28600000000000003,-10.292,0,0.146,93.996,4,0.698,22
Deawnte,2ZzJkzW7PdsdcstX7Zx2VS,Honest (feat. 1dbyrd),0.12,0.846,92029,0.433,0.0,9,0.258,-10.654000000000002,0,0.29,129.99,4,0.703,15
GabrielRodriguezEMC,7atxPbozAF09wxIgZUnPcu,Así,0.0243,0.7559999999999999,280623,0.7759999999999999,0.0,6,0.0909,-3.575,0,0.0371,126.931,4,0.262,35
Nitrous Oxide,5v0YA14TlpLf4jEkZ1dHPM,Together (ABGT282),0.000936,0.523,211875,0.8140000000000001,0.889,0,0.124,-8.012,1,0.0356,127.987,4,0.16699999999999998,19
They Might Be Giants,6j6D0RMPy68MP0xJ5ESHbs,I Left My Body,0.00126,0.6709999999999999,156040,0.67,1.4499999999999997e-05,7,0.16699999999999998,-5.2429999999999986,1,0.0271,112.015,4,0.716,36
Col3trane,5fGsk5qy3J2uL9WC9vyYRJ,Mario Kart,0.239,0.5870000000000001,177604,0.537,0.0,5,0.228,-6.485,0,0.239,100.74,3,0.317,47
Los Amigueros de la Sierra,5MhTv5S17KGvvh5eJT1WPp,Las Bondades,0.253,0.758,160636,0.62,2.35e-05,0,0.413,-9.948,1,0.0641,113.772,4,0.965,23
Invisible Inc.,0jLoFvuWKuVSpoJGZShJvv,The Opposition,0.371,0.5589999999999999,214160,0.767,0.0,11,0.362,-6.521,1,0.411,89.947,4,0.188,21
Wolfgang Amadeus Mozart,6rimQOZIguHbZDx7x9BA9W,"6 Variations in G Major on ""Mio caro adone"", K. 180",0.991,0.35200000000000004,441333,0.133,0.928,7,0.159,-19.772,1,0.044,93.958,3,0.16699999999999998,5
Xavier Blake,6Vg4umn3FD90jOW6tLST25,Butterfly,0.7120000000000001,0.609,215989,0.7979999999999999,0.0,0,0.0676,-4.45,1,0.489,184.618,4,0.782,45
DJ Fuqua,5ym7ckme4vW8vhH7V9XdjB,Drank,0.0344,0.871,190587,0.358,5.59e-05,1,0.157,-11.968,1,0.3,93.778,4,0.494,3
Alex,240rVxLO19ncyPAmcEMyfd,Arrival,0.0245,0.7759999999999999,304000,0.639,0.88,7,0.097,-11.296,1,0.034,119.987,4,0.478,0
AmaLee,3xSc0ZxtrOKhwmqvIraoVa,L.L.L. (Overlord),0.0006,0.5579999999999999,210865,0.968,0.297,4,0.33,-5.32,0,0.0555,104.015,4,0.498,40
Monma,3ONXq65wtoJrRn34IW7bU2,ManaTree,0.133,0.821,141820,0.5479999999999999,0.92,0,0.0831,-13.467,1,0.0818,125.022,4,0.251,45
ZAHSOSA,67NNxJiqReq4814VwPTpYu,Sosaa Vibes,0.0961,0.76,169639,0.55,0.0,1,0.0937,-11.731,0,0.156,83.53200000000002,4,0.514,17
Alexander Stewart,3tjJlmMGaYbggMs0UQJQi6,Best Damn Thing,0.12,0.552,232340,0.815,0.0,1,0.235,-2.61,1,0.0429,93.895,4,0.815,52
Modestep,35HS0UflJU63KFnYIXRi9v,Higher,0.0031100000000000004,0.386,224000,0.954,2.94e-06,0,0.0888,-2.792,1,0.25,149.857,4,0.262,0
Rixe,1gmNiVs4RkjUssLLGpwMZ8,La Clé,0.0166,0.242,139505,0.984,0.16,3,0.109,-2.489,1,0.0711,154.928,4,0.0691,17
Zertox MO,13n1NU5Y7t0DOLcxIIyKXc,Thim Slick,0.339,0.5589999999999999,218686,0.5770000000000001,0.0,2,0.15,-7.726,1,0.108,95.077,4,0.343,54
Grupo Bryndis,4aCjLLqBhqF2wbi8SGjFxO,Lo Nuestro Terminó - En Vivo,0.0962,0.344,197267,0.648,1.03e-06,2,0.601,-7.407,1,0.0439,151.589,4,0.508,30
KLIM,013vhwBqoO9GHoKhsviiyG,Water World,0.6990000000000001,0.53,110236,0.121,0.934,1,0.101,-11.614,1,0.0481,79.999,3,0.433,60
The Brummies,2oqalAEofkl7x2vXCgO0iv,Set You Free,0.0222,0.502,122331,0.5479999999999999,0.000139,2,0.107,-6.285,0,0.0276,140.075,4,0.732,24
JóiPé,010Wcwm7AFPRfToQWdmk3l,Sjúkir Í Mig,0.0358,0.7829999999999999,201908,0.732,4.07e-06,6,0.245,-8.226,0,0.111,159.972,4,0.937,34
Flitz&Suppe,0gO4vDnU4uvzk0L3wf5MF3,Cycle,0.703,0.611,173000,0.195,0.518,4,0.0792,-14.493,0,0.0449,74.972,4,0.25,30
Nate Traveller,6XXtrld73jmdvEvUOPXbuu,Let Me (feat. Brendan Bennett),0.6629999999999999,0.867,203496,0.449,0.00418,0,0.106,-8.471,1,0.0455,96.011,4,0.514,33
Goldenninjah,39qIeNYxxFsq3b4W2XaBDs,Morning,0.52,0.7440000000000001,73665,0.41,0.294,2,0.105,-8.597000000000001,0,0.101,91.122,4,0.754,11
Solar Fields,1dfjT4hQhYmxoUsO1wYeji,Forgiveness,0.0639,0.414,560000,0.3,0.919,1,0.14300000000000002,-14.470999999999998,0,0.0331,119.952,4,0.0407,34
Eisbrecher,2o8JYJvrzAVeU8bk0MhAER,Eisbrecher,0.00939,0.55,246893,0.942,8.29e-06,2,0.0729,-4.976,0,0.0503,94.971,4,0.439,23
Johann Sebastian Bach,6KlIaJOoIANtPqRFI5cQtE,"Ich habe genug, BWV 82: I. Ich habe genug",0.954,0.145,450413,0.234,0.386,11,0.132,-13.909,0,0.0389,83.99,3,0.0883,6
La Factoria,263KgyL86kKBMHWlzublsw,Por Amarlo a Usted,0.28800000000000003,0.698,208987,0.748,0.00112,8,0.166,-8.919,0,0.0625,169.892,4,0.94,21
Marca Registrada,4X0Bq2OcAAoicsGgfI1qPl,Gente del Trébol,0.6659999999999999,0.759,228320,0.784,1.32e-06,5,0.125,-6.394,1,0.0846,107.641,4,0.818,19
Distro Road,12fdnV78Qi6Myq3kJXoBpv,Meet the Queen,3e-05,0.309,109965,0.586,0.949,2,0.133,-7.175,1,0.0273,73.842,4,0.691,0
Jump Ship,5jsTVH7OSCS85ltpLbOjcE,Bone Mass,0.000193,0.624,122749,0.7120000000000001,0.855,11,0.358,-13.762,0,0.0362,104.94,4,0.0363,0
L,1jgzB1mfH3XHdfmORqri01,Dead to Life,0.274,0.476,236573,0.608,0.0,1,0.135,-5.886,1,0.327,137.181,4,0.343,0
Young Jasper,2bgey6g5scQu52hAYQ9NeP,TIP TOP,0.125,0.82,98351,0.49,0.0,9,0.0907,-9.036,1,0.3670000000000001,166.208,4,0.727,10
DJ Eramatic,0VIhx5hOWudjzNlN8HAQKX,La Modelo (Remix) [feat. Tonio Luv],0.301,0.7240000000000001,215589,0.762,0.0,8,0.0723,-5.08,1,0.0362,98.011,4,0.532,23
Johann Sebastian Bach,37TM7oNGUqhy3eJjjMX5BB,"Die Kunst der Fuge, BWV 1080 (Arr. for Chamber Ensemble): Fugue No. 10",0.974,0.4370000000000001,539880,0.0585,0.823,2,0.114,-22.692,0,0.0368,119.679,4,0.255,6
50 Sosa,72ScoefgCaou3nOIzR0oLT,Wasted,0.0142,0.8959999999999999,151407,0.608,0.0,9,0.0931,-7.065,1,0.0795,99.981,4,0.235,9
Denmark Vessey,1BlEKrYbPuwMpfNmmlM407,Wax Wane Tears,0.417,0.5770000000000001,66089,0.539,7.73e-06,9,0.22,-6.5,1,0.194,96.505,5,0.537,13
Xhino Slim,3DZLVnt2sZWEONR6EtI9yj,Luniik,0.0286,0.5760000000000001,110707,0.653,0.931,7,0.127,-6.806,1,0.0464,100.002,4,0.778,0
Khea,5eBAi26nr0KPcO3ko2hvLN,M.I.A,0.203,0.8059999999999999,206222,0.722,0.0,9,0.0957,-2.463,1,0.0389,134.984,4,0.569,35
YoungBoy Never Broke Again,7rWAyvW7FoImNAkNSMHq7u,Anomaly,0.16899999999999998,0.7659999999999999,158120,0.6679999999999999,0.0,4,0.111,-4.981,0,0.19,154.11,4,0.0834,58
Curbi,0G7gnpVeZCT7dRJFAZAdKB,Blow Up,0.0109,0.7929999999999999,183770,0.975,0.348,6,0.0543,-1.44,0,0.0997,127.995,4,0.272,39
Paul Thomas,7gPvoUZYAfbY9aw3sYEwlu,Aquamarina (ABGT266),4.83e-05,0.495,282582,0.875,0.784,10,0.17800000000000002,-11.496,0,0.0381,124.019,4,0.0392,8
